sleeve,kind,tf,sym,sharpe,mc_p5,mc_p50,max_dd,months_in_profit,ann_turnover,placebo_sharpe,n_obs,robust
GBPJPY=X_1h_breakout,fx,1h,GBPJPY=X,-0.19331648887749014,,,-0.4425380909871396,0.4875,338.4402108080106,-4.898050532193827,2381,False
GBPUSD=X_1h_breakout,fx,1h,GBPUSD=X,-0.7712210884252695,,,-0.6310530838206203,0.325,418.5689777982247,-5.812598032144323,2380,False
NZDJPY=X_1h_breakout,fx,1h,NZDJPY=X,0.05843745701736364,,,-0.2846512187147954,0.425,281.88213290816407,-4.433220557688621,2381,False
NZDUSD=X_1h_breakout,fx,1h,NZDUSD=X,-0.6426049816901358,,,-0.5171896131054692,0.3625,311.0556686206395,-3.9998171560594593,2381,False
USDCAD=X_1h_breakout,fx,1h,USDCAD=X,-0.737634557336347,,,-0.5849542152674652,0.4,392.98245666341376,-6.305913499954045,2381,False
USDCHF=X_1h_breakout,fx,1h,USDCHF=X,-0.13750523985267094,,,-0.2904600960697955,0.45,376.2050621089573,-5.470603236575102,2381,False
USDJPY=X_1h_breakout,fx,1h,USDJPY=X,0.23628505056400084,,,-0.24790352526134063,0.5125,376.2084858006152,-5.293833494362735,2381,False
USDMXN=X_1h_breakout,fx,1h,USDMXN=X,-0.5498178348130928,,,-0.54091049247481,0.3875,282.77631795553646,-3.7707054341235744,2382,False
USDNOK=X_1h_breakout,fx,1h,USDNOK=X,-0.7455900010842793,,,-0.5781568914277337,0.3875,250.95433170862216,-3.3720310048652964,2381,False
USDSEK=X_1h_breakout,fx,1h,USDSEK=X,-0.5533960924618216,,,-0.4705947619096865,0.3875,287.0545800339691,-4.019786474176391,2380,False
USDSGD=X_1h_breakout,fx,1h,USDSGD=X,-0.8131180497974708,,,-0.5428195785420696,0.375,440.90314528376183,-7.9509449163828,2381,False
USDZAR=X_1h_breakout,fx,1h,USDZAR=X,-0.3741189814935236,,,-0.3985812661756477,0.375,212.76582067680337,-3.258004894618719,2381,False
