kind,sym,tf,config,sharpe,max_dd,months_in_profit,ann_turnover,n_obs,placebo_sharpe
equity,VIAV,1d,base_d55_tb,8.171741680943215e-05,-0.22571917293171195,0.25,5.3059546839721445,5328,-0.27186001302535767
equity,VIAV,1d,d55_rev,-0.06367201763754349,-0.6936450240767513,0.4659090909090909,2.2039636618877987,5328,-0.056622743744758
equity,VIAV,1d,d55_atr3,0.00022621253243517968,-0.46049536987167894,0.32954545454545453,2.878886085662351,5328,-0.31861438302494566
equity,VIAV,1d,d55_atr3_tr,0.0070102255783234734,-0.45265111316841045,0.32954545454545453,2.8498346142045814,5328,-0.23309024693191346
equity,VIAV,1d,d55_atr3_vol,0.031544221003383464,-0.4096148159610572,0.2784090909090909,2.386347802595517,5328,0.08725302829871502
equity,VIAV,1d,d55_chan20,-0.02465987505177559,-0.5506726827836474,0.3693181818181818,2.836200088954899,5328,0.18449692101221057
equity,VIAV,1d,d20_chan10,-0.17662307374671948,-0.7101388355427731,0.42045454545454547,5.5224635175905314,5328,-0.2760665878050205
equity,VIAV,1d,boll_atr3,-0.040235531958665596,-0.6423158948726975,0.4090909090909091,4.3077402333739485,5328,-0.2047475446548417
equity,VIAV,1d,kelt_atr3,-0.06362812959212186,-0.6016598993403461,0.38636363636363635,3.575646253299817,5328,-0.2342828825830277
equity,VICI,1d,base_d55_tb,0.2621963724271772,-0.19629448238665026,0.23076923076923078,7.813210157110387,3137,-0.6278127756465465
equity,VICI,1d,d55_rev,-0.11793471650581809,-0.4235954681868276,0.41346153846153844,3.4263995923491977,3137,-0.011445684114423569
equity,VICI,1d,d55_atr3,-0.23665970315769294,-0.4754431254051582,0.25,4.492663957003762,3137,-0.021220188910729736
equity,VICI,1d,d55_atr3_tr,-0.23665970315769294,-0.4754431254051582,0.25,4.492663957003762,3137,-0.15530905774232404
equity,VICI,1d,d55_atr3_vol,-0.4052225407542215,-0.46717588524176445,0.17307692307692307,3.34407589562404,3137,-0.16684523993290484
equity,VICI,1d,d55_chan20,-0.27850996498937364,-0.4689833111889853,0.2980769230769231,4.247474952692884,3137,-0.1529553164716443
equity,VICI,1d,d20_chan10,-0.10451325087262374,-0.5208152413660805,0.38461538461538464,7.671683113675578,3137,0.20328090643887783
equity,VICI,1d,boll_atr3,-0.002755688096489925,-0.3833121162372706,0.4326923076923077,5.9967396531295165,3137,-0.395517280655445
equity,VICI,1d,kelt_atr3,-0.2899496168912858,-0.5566424894491795,0.3173076923076923,5.314423156907855,3137,-0.33966481934427056
equity,VICR,1d,base_d55_tb,0.021324479211047645,-0.17463465325362537,0.25,3.7804699175619034,5329,-0.4464960406569779
equity,VICR,1d,d55_rev,0.3085407415989337,-0.2873398220877006,0.5340909090909091,1.2656628117801452,5329,-0.39949531485198503
equity,VICR,1d,d55_atr3,0.2888905623211842,-0.2198512499302182,0.42613636363636365,1.740563941717633,5329,-0.9832700827075829
equity,VICR,1d,d55_atr3_tr,0.26712065076033426,-0.24948224925579132,0.42045454545454547,1.7403357714280432,5329,-0.6789986091463173
equity,VICR,1d,d55_atr3_vol,0.350501756203402,-0.19222933440908274,0.4147727272727273,1.5834964044137092,5329,-0.4055368603968616
equity,VICR,1d,d55_chan20,0.2648321787672942,-0.3067235463677279,0.4147727272727273,1.6803339544248272,5329,-0.6261275245018926
equity,VICR,1d,d20_chan10,0.20694710508952766,-0.27750595518455734,0.4943181818181818,3.20698579199565,5329,-0.12211353580899426
equity,VICR,1d,boll_atr3,0.18034361105465332,-0.37756319268191096,0.4943181818181818,2.6457911681808506,5329,-0.5709388958550433
equity,VICR,1d,kelt_atr3,0.37426408959833074,-0.2261351476749749,0.4715909090909091,2.0510427409607916,5329,-0.5234056668931584
equity,VIR,1d,base_d55_tb,-0.18690653917190816,-0.20232566241793848,0.18072289156626506,2.0939888821287536,2491,-0.09754543476702968
equity,VIR,1d,d55_rev,-0.6477666194213313,-0.7015064959972124,0.37349397590361444,1.3126148970551823,2491,-0.13171545476539656
equity,VIR,1d,d55_atr3,-0.401737962378066,-0.490856852457042,0.27710843373493976,1.4607181852622007,2491,0.07297170119088371
equity,VIR,1d,d55_atr3_tr,-0.401737962378066,-0.490856852457042,0.27710843373493976,1.4607181852622007,2491,-0.49352148628222847
equity,VIR,1d,d55_atr3_vol,-0.7826808721589551,-0.5232048968375459,0.24096385542168675,1.27851518235544,2491,-0.5285609689904368
equity,VIR,1d,d55_chan20,-0.600474177710304,-0.6085718468928698,0.30120481927710846,1.4556516173374439,2491,-0.3641951300638357
equity,VIR,1d,d20_chan10,-0.1711780184275647,-0.3967314282191845,0.3855421686746988,2.345142294193258,2491,0.41119038888854675
equity,VIR,1d,boll_atr3,-0.20025284587563122,-0.4007104702082802,0.43373493975903615,2.028700492489078,2491,-0.1559512221508328
equity,VIR,1d,kelt_atr3,-0.3341757576311048,-0.5125854309918902,0.37349397590361444,1.7870959653647744,2491,-0.1010375846935818
equity,VIRT,1d,base_d55_tb,0.01130552760464573,-0.20948380458571747,0.291970802919708,5.386878158278773,4130,0.25128254565995395
equity,VIRT,1d,d55_rev,0.30153990006925085,-0.28040191688182736,0.5255474452554745,2.1117564182918187,4130,-0.425841266329839
equity,VIRT,1d,d55_atr3,0.02747067139957635,-0.2449467153904208,0.36496350364963503,3.0373101786841383,4130,-0.4013362280838307
equity,VIRT,1d,d55_atr3_tr,0.02747067139957635,-0.2449467153904208,0.36496350364963503,3.0373101786841383,4130,-0.14062611112849094
equity,VIRT,1d,d55_atr3_vol,0.07058891291343376,-0.23961733963442733,0.32116788321167883,2.5544857791853515,4130,-0.18898016921097427
equity,VIRT,1d,d55_chan20,0.13045742297148008,-0.2574524064932536,0.3722627737226277,2.772806412967885,4130,-0.4315604200209659
equity,VIRT,1d,d20_chan10,-0.0798153499646508,-0.5360000407711163,0.40145985401459855,5.485220072492608,4130,-0.03466146600300131
equity,VIRT,1d,boll_atr3,-0.006388763467278521,-0.4495261030577129,0.43795620437956206,4.251938612024544,4130,0.016541975157604947
equity,VIRT,1d,kelt_atr3,0.2204998158038105,-0.21959580233711362,0.4233576642335766,3.4058001666763906,4130,-0.40180218593392547
equity,VLO,1d,base_d55_tb,0.7009431952834316,-0.08671935833708821,0.3409090909090909,5.978997177799093,5328,0.04911647158803998
equity,VLO,1d,d55_rev,0.48196040944430524,-0.3053518806718494,0.5340909090909091,1.7367076984274141,5328,-0.029661316366698724
equity,VLO,1d,d55_atr3,0.44212651440766176,-0.30224533165487577,0.375,2.495762054562503,5328,0.19045250766661218
equity,VLO,1d,d55_atr3_tr,0.44212651440766176,-0.30224533165487577,0.375,2.495762054562503,5328,0.24147661870544032
equity,VLO,1d,d55_atr3_vol,0.3709165820627093,-0.2879974944104876,0.35795454545454547,2.2427126360588203,5328,0.23033419377498424
equity,VLO,1d,d55_chan20,0.23894707135583423,-0.3421651272570567,0.3522727272727273,2.61716511274964,5328,-0.3664957535268033
equity,VLO,1d,d20_chan10,0.1306390938287626,-0.48153741892507484,0.4431818181818182,5.648964554730385,5328,-0.2203355291567445
equity,VLO,1d,boll_atr3,0.29795837696024047,-0.35875104984863515,0.4715909090909091,4.340063691080977,5328,-0.5659598783964894
equity,VLO,1d,kelt_atr3,0.31886157817701644,-0.39958497408545746,0.44886363636363635,3.570280306713209,5328,-0.20211318594097566
equity,VLTO,1d,base_d55_tb,-0.017924347985029794,-0.11160610466506027,0.3333333333333333,6.966025043702416,1043,-0.27401635241388816
equity,VLTO,1d,d55_rev,0.4233633600582931,-0.17184565185647438,0.5,2.470566283520196,1043,-0.024595296781374808
equity,VLTO,1d,d55_atr3,-0.04979357647652863,-0.1802331569075386,0.3888888888888889,3.9268045387021657,1043,-0.09418852813432421
equity,VLTO,1d,d55_atr3_tr,-0.04979357647652863,-0.1802331569075386,0.3888888888888889,3.9268045387021657,1043,-0.6593290785811238
equity,VLTO,1d,d55_atr3_vol,-0.12616744239234126,-0.1972286440276525,0.3055555555555556,3.190947726643537,1043,-0.13795061727763583
equity,VLTO,1d,d55_chan20,-0.07833568394390436,-0.1939483522148927,0.3888888888888889,3.6783523646378558,1043,0.20023098773622514
equity,VLTO,1d,d20_chan10,-0.5090964102289622,-0.28049700207436423,0.3611111111111111,7.7287359009578465,1043,0.3750620316331395
equity,VLTO,1d,boll_atr3,-0.10079083121985342,-0.23384368840808922,0.3888888888888889,5.664192714230593,1043,-1.1250865882582655
equity,VLTO,1d,kelt_atr3,-0.2743845113473226,-0.24640284851310157,0.2777777777777778,4.848724315285988,1043,0.524946822871719
equity,VLY,1d,base_d55_tb,-0.040061074953595927,-0.22461283324937842,0.26704545454545453,5.686751101885075,5329,-0.20757107968874852
equity,VLY,1d,d55_rev,-0.1746832905471291,-0.6534713200735647,0.4715909090909091,2.6365035019658065,5329,-0.48885895122191264
equity,VLY,1d,d55_atr3,-0.13988617316039192,-0.4199737248304074,0.3068181818181818,3.1860204760437085,5329,-0.37573147951589225
equity,VLY,1d,d55_atr3_tr,-0.13988617316039192,-0.4199737248304074,0.3068181818181818,3.1860204760437085,5329,-0.2558982233621418
equity,VLY,1d,d55_atr3_vol,-0.22723393858791946,-0.4373392865566974,0.26136363636363635,2.769753716666023,5329,-0.6002381514255103
equity,VLY,1d,d55_chan20,-0.119370869303886,-0.42617347468061273,0.3409090909090909,3.080736861917162,5329,-0.30979763937762983
equity,VLY,1d,d20_chan10,-0.1288990386006924,-0.46807326459675946,0.4090909090909091,6.7759985159995235,5329,-0.44725210490618555
equity,VLY,1d,boll_atr3,-0.2520627971368819,-0.6627574417339706,0.42613636363636365,5.6339330655459765,5329,-0.40758070798509216
equity,VLY,1d,kelt_atr3,-0.08872592528520593,-0.5019755165307465,0.3693181818181818,4.028277873956398,5329,-0.3946858934062868
equity,VMC,1d,base_d55_tb,-0.009210596662367516,-0.2084978590584904,0.2556818181818182,6.718013616015468,5328,-0.27636275990201575
equity,VMC,1d,d55_rev,-0.10875774925388418,-0.5142641715896087,0.4943181818181818,2.574101195572915,5328,-0.4621861004651623
equity,VMC,1d,d55_atr3,-0.18692526014773905,-0.4492677039182573,0.3125,3.6644981529794505,5328,-0.30347015561582175
equity,VMC,1d,d55_atr3_tr,-0.18692526014773905,-0.4492677039182573,0.3125,3.6644981529794505,5328,-0.20942884012671448
equity,VMC,1d,d55_atr3_vol,-0.1388408831786137,-0.39603713023178677,0.24431818181818182,3.0408197919940467,5328,-0.1222589398150362
equity,VMC,1d,d55_chan20,-0.2630954088674961,-0.5322527908813017,0.32386363636363635,3.490511628828281,5328,-0.11926819783885968
equity,VMC,1d,d20_chan10,-0.04996197826754124,-0.3633226897371462,0.4659090909090909,6.389235529260567,5328,-0.1066729875882141
equity,VMC,1d,boll_atr3,-0.11948722266112055,-0.413460527906217,0.4375,5.205074339544585,5328,-0.23488819882000256
equity,VMC,1d,kelt_atr3,-0.22758872700937338,-0.49147038454611713,0.375,4.4362788090430945,5328,-0.3226953091857317
equity,VMI,1d,base_d55_tb,0.007484481042767962,-0.26470147019506785,0.26136363636363635,6.639756693628068,5329,-0.3169921100904346
