signal,lookback_d,skip_d,top_frac,weighting,rebal_d,sharpe,sortino,mc_p5,max_dd,months_in_profit,ann_turnover,cost_drag,n_obs
raw,20,0,0.1,equal,10,-0.3782173428604633,-0.5119929885348832,,-0.5400333181930206,0.45,65.98055735580039,0.04713333333333333,10801
raw,20,0,0.1,equal,21,-0.16335668487993643,-0.21671735106680615,,-0.5669887754970052,0.5,41.15618924173687,0.0294,10801
raw,20,0,0.1,volinv,5,-0.7041320957264022,-0.8965073922452812,,-0.650159276462731,0.375,111.22031108968936,0.07945043519045863,10801
raw,20,0,0.1,volinv,10,-0.35514348240832494,-0.4740761715149791,,-0.5312970239777582,0.4375,69.97947735682003,0.049989969241469125,10801
raw,20,0,0.1,volinv,21,-0.16486984088744133,-0.21793126107851374,,-0.549684572119195,0.5125,42.01044808835624,0.030010241389043367,10801
raw,20,0,0.2,equal,5,-0.9359709655408249,-1.215563842316236,,-0.7325371925949198,0.35,81.7151004536617,0.05837333333333333,10801
raw,20,0,0.2,equal,10,-0.5310638892442211,-0.7073914852584059,,-0.6184010337940364,0.4625,54.305638366817895,0.03879333333333333,10801
raw,20,0,0.2,equal,21,-0.22114155681702605,-0.2973046903976372,,-0.5990107962027666,0.525,36.54594944912508,0.026106666666666667,10801
raw,20,0,0.2,volinv,5,-1.0140973810751366,-1.3049024754261411,,-0.7535330420082006,0.3375,97.7950201675248,0.06986005375856053,10801
raw,20,0,0.2,volinv,10,-0.5485075355068654,-0.7265634919926787,,-0.6201636203914451,0.4375,61.37968694051471,0.0438466930320436,10801
raw,20,0,0.2,volinv,21,-0.23120670591431364,-0.3116794075404195,,-0.5610566240573761,0.525,38.509683530800935,0.027509463744456404,10801
raw,20,0,0.3,equal,5,-0.8575687586316708,-1.1096667753188154,,-0.7141598591218512,0.425,71.75335617072491,0.05125714285714285,10801
