asset_class,symbol,tf,group,spec,entry,direction,exit,gate,sharpe,sortino,max_dd,months_in_profit,ann_turnover,total_return,n_obs
crypto,ICPUSDT,5m,entry,tsmom|lookback30|reversal|ls,tsmom,ls,reversal,-,-16.816,-21.115,-1.0,0.016,3386.2,-1.0,1908
crypto,ICPUSDT,5m,entry,tsmom|lookback90|reversal|ls,tsmom,ls,reversal,-,-10.671,-14.227,-1.0,0.016,2082.0,-1.0,1908
crypto,ICPUSDT,5m,entry,"macd|fast12,slow26|reversal|ls",macd,ls,reversal,-,-16.551,-20.211,-1.0,0.0,3202.1,-1.0,1908
crypto,ICPUSDT,5m,entry,donchian|lookback55|reversal|ls,donchian,ls,reversal,-,-3.888,-6.04,-0.9621,0.175,506.0,-0.9623,1908
crypto,ICPUSDT,5m,entry,blend|ls,blend,ls,-,-,-4.962,-10.642,-0.8482,0.079,424.8,-0.8456,1908
crypto,ICPUSDT,5m,entry,strength|ls,strength,ls,-,-,-11.569,-19.078,-0.9982,0.016,1495.4,-0.9981,1908
crypto,ICPUSDT,5m,direction,"ema|fast50,slow200|reversal|long_only",ema,long_only,reversal,-,-1.751,-3.693,-0.629,0.27,188.9,-0.6298,1908
crypto,ICPUSDT,5m,direction,"ema|fast50,slow200|reversal|short_only",ema,short_only,reversal,-,-0.74,-1.498,-0.432,0.413,201.2,-0.3764,1908
crypto,ICPUSDT,5m,direction,"ema|fast50,slow200|reversal|asym",ema,asym,reversal,-,-1.916,-3.481,-0.6875,0.317,249.2,-0.6848,1908
crypto,ICPUSDT,5m,exit,"ema|fast50,slow200|atr_trailing|ls",ema,ls,atr_trailing,-,-6.34,-9.524,-0.9967,0.032,1198.6,-0.9966,1908
crypto,ICPUSDT,5m,exit,"ema|fast50,slow200|channel|ls",ema,ls,channel,-,-7.668,-11.484,-0.9991,0.032,1487.5,-0.9991,1908
crypto,ICPUSDT,5m,gate,"ema|fast50,slow200|g:adx|reversal|ls",ema,ls,reversal,adx,-1.84,-2.981,-0.8154,0.19,331.2,-0.7992,1908
crypto,ICPUSDT,5m,gate,"ema|fast50,slow200|g:ltf|reversal|ls",ema,ls,reversal,ltf,-1.861,-3.082,-0.8084,0.27,390.1,-0.7991,1908
crypto,ICPUSDT,5m,gate,"ema|fast50,slow200|g:vol|reversal|ls",ema,ls,reversal,vol,-1.914,-3.001,-0.8206,0.286,382.7,-0.8117,1908
crypto,ICPUSDT,5m,headline,blend|long_only,blend,long_only,-,-,-3.43,-8.209,-0.5873,0.175,199.8,-0.5876,1908
crypto,ICPUSDT,5m,headline,blend|asym,blend,asym,-,-,-4.291,-9.784,-0.6911,0.127,267.3,-0.6897,1908
crypto,ETCUSDT,1d,entry,"ema|fast20,slow100|reversal|ls",ema,ls,reversal,-,-0.079,-0.093,-0.4794,0.48,1.9,-0.1943,2972
crypto,ETCUSDT,1d,entry,"ema|fast50,slow200|reversal|ls",ema,ls,reversal,-,-0.224,-0.252,-0.555,0.469,1.4,-0.3355,2972
crypto,ETCUSDT,1d,entry,"ema|fast100,slow300|reversal|ls",ema,ls,reversal,-,-0.382,-0.429,-0.6432,0.5,1.1,-0.4619,2972
crypto,ETCUSDT,1d,entry,"sma|fast50,slow200|reversal|ls",sma,ls,reversal,-,-0.117,-0.128,-0.4287,0.5,1.4,-0.2278,2972
crypto,ETCUSDT,1d,entry,tsmom|lookback30|reversal|ls,tsmom,ls,reversal,-,0.628,0.955,-0.282,0.541,10.5,1.0705,2972
crypto,ETCUSDT,1d,entry,tsmom|lookback90|reversal|ls,tsmom,ls,reversal,-,0.483,0.708,-0.3316,0.52,5.5,0.7079,2972
crypto,ETCUSDT,1d,entry,"macd|fast12,slow26|reversal|ls",macd,ls,reversal,-,0.365,0.57,-0.3594,0.52,9.5,0.4599,2972
crypto,ETCUSDT,1d,entry,donchian|lookback55|reversal|ls,donchian,ls,reversal,-,-0.038,-0.045,-0.4633,0.48,1.6,-0.1486,2972
crypto,ETCUSDT,1d,entry,blend|ls,blend,ls,-,-,-0.101,-0.116,-0.283,0.347,1.5,-0.0831,2972
crypto,ETCUSDT,1d,entry,strength|ls,strength,ls,-,-,0.267,0.353,-0.2779,0.469,4.5,0.1945,2972
crypto,ETCUSDT,1d,direction,"ema|fast50,slow200|reversal|long_only",ema,long_only,reversal,-,0.086,0.073,-0.2482,0.194,0.6,0.0303,2972
crypto,ETCUSDT,1d,direction,"ema|fast50,slow200|reversal|short_only",ema,short_only,reversal,-,-0.328,-0.275,-0.5627,0.357,0.8,-0.3546,2972
crypto,ETCUSDT,1d,direction,"ema|fast50,slow200|reversal|asym",ema,asym,reversal,-,-0.054,-0.067,-0.3358,0.469,0.8,-0.0819,2972
crypto,ETCUSDT,1d,exit,"ema|fast50,slow200|atr_trailing|ls",ema,ls,atr_trailing,-,-0.265,-0.296,-0.5577,0.51,3.5,-0.3679,2972
crypto,ETCUSDT,1d,exit,"ema|fast50,slow200|channel|ls",ema,ls,channel,-,-0.575,-0.632,-0.7035,0.49,4.2,-0.5776,2972
crypto,ETCUSDT,1d,gate,"ema|fast50,slow200|g:adx|reversal|ls",ema,ls,reversal,adx,-0.276,-0.307,-0.5633,0.459,1.3,-0.3794,2972
crypto,ETCUSDT,1d,gate,"ema|fast50,slow200|g:ltf|reversal|ls",ema,ls,reversal,ltf,-0.224,-0.252,-0.555,0.469,1.4,-0.3355,2972
crypto,ETCUSDT,1d,gate,"ema|fast50,slow200|g:vol|reversal|ls",ema,ls,reversal,vol,-0.108,-0.126,-0.3206,0.408,1.2,-0.1804,2972
crypto,ETCUSDT,1d,headline,blend|long_only,blend,long_only,-,-,0.222,0.18,-0.0676,0.143,0.4,0.0655,2972
crypto,ETCUSDT,1d,headline,blend|asym,blend,asym,-,-,0.085,0.104,-0.1157,0.357,0.7,0.0224,2972
crypto,ETCUSDT,4h,entry,"ema|fast20,slow100|reversal|ls",ema,ls,reversal,-,0.239,0.36,-0.4606,0.52,16.6,0.242,2972
crypto,ETCUSDT,4h,entry,"ema|fast50,slow200|reversal|ls",ema,ls,reversal,-,0.477,0.731,-0.2525,0.561,9.4,0.7423,2972
crypto,ETCUSDT,4h,entry,"ema|fast100,slow300|reversal|ls",ema,ls,reversal,-,0.637,0.988,-0.196,0.52,6.7,1.1925,2972
crypto,ETCUSDT,4h,entry,"sma|fast50,slow200|reversal|ls",sma,ls,reversal,-,0.542,0.836,-0.3012,0.551,9.5,0.9138,2972
crypto,ETCUSDT,4h,entry,tsmom|lookback30|reversal|ls,tsmom,ls,reversal,-,-0.045,-0.066,-0.3784,0.449,81.7,-0.1656,2972
crypto,ETCUSDT,4h,entry,tsmom|lookback90|reversal|ls,tsmom,ls,reversal,-,0.352,0.551,-0.3427,0.571,51.3,0.4547,2972
crypto,ETCUSDT,4h,entry,"macd|fast12,slow26|reversal|ls",macd,ls,reversal,-,-0.223,-0.3,-0.4938,0.449,70.3,-0.3574,2972
crypto,ETCUSDT,4h,entry,donchian|lookback55|reversal|ls,donchian,ls,reversal,-,0.352,0.549,-0.3003,0.582,11.1,0.4566,2972
crypto,ETCUSDT,4h,entry,blend|ls,blend,ls,-,-,0.53,0.84,-0.1267,0.48,10.0,0.4409,2972
crypto,ETCUSDT,4h,entry,strength|ls,strength,ls,-,-,0.427,0.735,-0.212,0.48,34.2,0.4182,2972
crypto,ETCUSDT,4h,direction,"ema|fast50,slow200|reversal|long_only",ema,long_only,reversal,-,0.39,0.424,-0.1758,0.316,4.1,0.3576,2972
crypto,ETCUSDT,4h,direction,"ema|fast50,slow200|reversal|short_only",ema,short_only,reversal,-,0.3,0.337,-0.221,0.439,5.3,0.289,2972
crypto,ETCUSDT,4h,direction,"ema|fast50,slow200|reversal|asym",ema,asym,reversal,-,0.466,0.687,-0.1903,0.582,5.7,0.4848,2972
crypto,ETCUSDT,4h,exit,"ema|fast50,slow200|atr_trailing|ls",ema,ls,atr_trailing,-,0.545,0.863,-0.2897,0.561,24.5,0.9085,2972
crypto,ETCUSDT,4h,exit,"ema|fast50,slow200|channel|ls",ema,ls,channel,-,0.574,0.914,-0.2461,0.571,29.5,0.9826,2972
crypto,ETCUSDT,4h,gate,"ema|fast50,slow200|g:adx|reversal|ls",ema,ls,reversal,adx,0.514,0.794,-0.299,0.561,8.3,0.8341,2972
crypto,ETCUSDT,4h,gate,"ema|fast50,slow200|g:ltf|reversal|ls",ema,ls,reversal,ltf,0.477,0.731,-0.2525,0.561,9.4,0.7423,2972
crypto,ETCUSDT,4h,gate,"ema|fast50,slow200|g:vol|reversal|ls",ema,ls,reversal,vol,0.181,0.232,-0.3288,0.531,9.0,0.1413,2972
crypto,ETCUSDT,4h,headline,blend|long_only,blend,long_only,-,-,0.553,0.607,-0.0619,0.286,3.5,0.2878,2972
crypto,ETCUSDT,4h,headline,blend|asym,blend,asym,-,-,0.599,0.938,-0.0704,0.449,5.5,0.3379,2972
crypto,ETCUSDT,1h,entry,"ema|fast20,slow100|reversal|ls",ema,ls,reversal,-,0.326,0.547,-0.5078,0.532,69.4,0.3072,2389
crypto,ETCUSDT,1h,entry,"ema|fast50,slow200|reversal|ls",ema,ls,reversal,-,-0.104,-0.166,-0.599,0.532,41.9,-0.1864,2389
crypto,ETCUSDT,1h,entry,"ema|fast100,slow300|reversal|ls",ema,ls,reversal,-,-0.164,-0.241,-0.5286,0.506,31.7,-0.2403,2389
crypto,ETCUSDT,1h,entry,"sma|fast50,slow200|reversal|ls",sma,ls,reversal,-,0.197,0.311,-0.4551,0.557,42.4,0.133,2389
crypto,ETCUSDT,1h,entry,tsmom|lookback30|reversal|ls,tsmom,ls,reversal,-,-1.623,-2.843,-0.8592,0.342,350.6,-0.8476,2389
crypto,ETCUSDT,1h,entry,tsmom|lookback90|reversal|ls,tsmom,ls,reversal,-,-0.179,-0.296,-0.5608,0.481,211.6,-0.2642,2389
crypto,ETCUSDT,1h,entry,"macd|fast12,slow26|reversal|ls",macd,ls,reversal,-,-1.461,-2.168,-0.8626,0.329,318.8,-0.8319,2389
crypto,ETCUSDT,1h,entry,donchian|lookback55|reversal|ls,donchian,ls,reversal,-,0.198,0.341,-0.4271,0.468,50.2,0.1337,2389
crypto,ETCUSDT,1h,entry,blend|ls,blend,ls,-,-,0.436,0.95,-0.2237,0.494,42.2,0.2444,2389
crypto,ETCUSDT,1h,entry,strength|ls,strength,ls,-,-,-0.055,-0.112,-0.4372,0.43,148.3,-0.0745,2389
crypto,ETCUSDT,1h,direction,"ema|fast50,slow200|reversal|long_only",ema,long_only,reversal,-,-0.166,-0.191,-0.4348,0.405,18.8,-0.1518,2389
crypto,ETCUSDT,1h,direction,"ema|fast50,slow200|reversal|short_only",ema,short_only,reversal,-,0.026,0.034,-0.333,0.418,23.1,-0.0292,2389
crypto,ETCUSDT,1h,direction,"ema|fast50,slow200|reversal|asym",ema,asym,reversal,-,-0.153,-0.215,-0.4857,0.494,25.8,-0.1517,2389
crypto,ETCUSDT,1h,exit,"ema|fast50,slow200|atr_trailing|ls",ema,ls,atr_trailing,-,-0.488,-0.747,-0.6159,0.443,109.1,-0.4734,2389
crypto,ETCUSDT,1h,exit,"ema|fast50,slow200|channel|ls",ema,ls,channel,-,-0.558,-0.865,-0.6267,0.468,128.6,-0.5126,2389
crypto,ETCUSDT,1h,gate,"ema|fast50,slow200|g:adx|reversal|ls",ema,ls,reversal,adx,-0.026,-0.041,-0.5765,0.519,37.7,-0.1114,2389
crypto,ETCUSDT,1h,gate,"ema|fast50,slow200|g:ltf|reversal|ls",ema,ls,reversal,ltf,-0.104,-0.166,-0.599,0.532,41.9,-0.1864,2389
crypto,ETCUSDT,1h,gate,"ema|fast50,slow200|g:vol|reversal|ls",ema,ls,reversal,vol,-0.058,-0.093,-0.5294,0.519,41.0,-0.1436,2389
crypto,ETCUSDT,1h,headline,blend|long_only,blend,long_only,-,-,0.555,0.888,-0.1172,0.354,17.0,0.2048,2389
crypto,ETCUSDT,1h,headline,blend|asym,blend,asym,-,-,0.561,1.138,-0.1397,0.456,24.6,0.2213,2389
crypto,ETCUSDT,15m,entry,"ema|fast20,slow100|reversal|ls",ema,ls,reversal,-,-0.852,-1.435,-0.6983,0.38,299.4,-0.6608,2389
crypto,ETCUSDT,15m,entry,"ema|fast50,slow200|reversal|ls",ema,ls,reversal,-,0.109,0.186,-0.3496,0.494,171.3,0.0278,2389
crypto,ETCUSDT,15m,entry,"ema|fast100,slow300|reversal|ls",ema,ls,reversal,-,0.465,0.818,-0.4022,0.506,127.0,0.5146,2389
crypto,ETCUSDT,15m,entry,"sma|fast50,slow200|reversal|ls",sma,ls,reversal,-,0.015,0.023,-0.475,0.506,175.5,-0.0755,2389
crypto,ETCUSDT,15m,entry,tsmom|lookback30|reversal|ls,tsmom,ls,reversal,-,-7.152,-11.061,-0.9999,0.051,1546.9,-0.9999,2389
crypto,ETCUSDT,15m,entry,tsmom|lookback90|reversal|ls,tsmom,ls,reversal,-,-3.493,-5.727,-0.9873,0.165,914.3,-0.9866,2389
crypto,ETCUSDT,15m,entry,"macd|fast12,slow26|reversal|ls",macd,ls,reversal,-,-6.91,-10.314,-0.9997,0.038,1379.2,-0.9997,2389
crypto,ETCUSDT,15m,entry,donchian|lookback55|reversal|ls,donchian,ls,reversal,-,-0.42,-0.671,-0.5403,0.481,212.5,-0.4379,2389
crypto,ETCUSDT,15m,entry,blend|ls,blend,ls,-,-,-0.766,-2.113,-0.3944,0.367,178.2,-0.3562,2389
crypto,ETCUSDT,15m,entry,strength|ls,strength,ls,-,-,-3.08,-7.074,-0.9012,0.177,635.4,-0.8943,2389
crypto,ETCUSDT,15m,direction,"ema|fast50,slow200|reversal|long_only",ema,long_only,reversal,-,-0.223,-0.371,-0.3606,0.506,81.6,-0.1849,2389
crypto,ETCUSDT,15m,direction,"ema|fast50,slow200|reversal|short_only",ema,short_only,reversal,-,0.402,0.749,-0.2343,0.532,89.7,0.3228,2389
crypto,ETCUSDT,15m,direction,"ema|fast50,slow200|reversal|asym",ema,asym,reversal,-,-0.093,-0.151,-0.3354,0.506,108.5,-0.111,2389
crypto,ETCUSDT,15m,exit,"ema|fast50,slow200|atr_trailing|ls",ema,ls,atr_trailing,-,-1.819,-3.075,-0.8911,0.316,478.1,-0.8815,2389
crypto,ETCUSDT,15m,exit,"ema|fast50,slow200|channel|ls",ema,ls,channel,-,-2.12,-3.663,-0.9215,0.291,588.1,-0.917,2389
crypto,ETCUSDT,15m,gate,"ema|fast50,slow200|g:adx|reversal|ls",ema,ls,reversal,adx,0.496,0.859,-0.2497,0.532,150.3,0.5681,2389
crypto,ETCUSDT,15m,gate,"ema|fast50,slow200|g:ltf|reversal|ls",ema,ls,reversal,ltf,0.109,0.186,-0.3496,0.494,171.3,0.0278,2389
crypto,ETCUSDT,15m,gate,"ema|fast50,slow200|g:vol|reversal|ls",ema,ls,reversal,vol,0.098,0.165,-0.356,0.506,169.7,0.0141,2389
crypto,ETCUSDT,15m,headline,blend|long_only,blend,long_only,-,-,-0.652,-1.539,-0.2379,0.329,80.9,-0.2111,2389
crypto,ETCUSDT,15m,headline,blend|asym,blend,asym,-,-,-0.755,-1.887,-0.2809,0.342,110.0,-0.253,2389
crypto,ETCUSDT,5m,entry,"ema|fast20,slow100|reversal|ls",ema,ls,reversal,-,-4.695,-7.742,-0.9966,0.114,994.5,-0.9965,2389
crypto,ETCUSDT,5m,entry,"ema|fast50,slow200|reversal|ls",ema,ls,reversal,-,-1.866,-3.153,-0.9064,0.278,543.0,-0.8946,2389
crypto,ETCUSDT,5m,entry,"ema|fast100,slow300|reversal|ls",ema,ls,reversal,-,-1.156,-1.985,-0.7855,0.354,397.6,-0.753,2389
crypto,ETCUSDT,5m,entry,"sma|fast50,slow200|reversal|ls",sma,ls,reversal,-,-1.662,-2.713,-0.8785,0.278,543.6,-0.8618,2389
crypto,ETCUSDT,5m,entry,tsmom|lookback30|reversal|ls,tsmom,ls,reversal,-,-16.979,-21.283,-1.0,0.013,4804.8,-1.0,2389
crypto,ETCUSDT,5m,entry,tsmom|lookback90|reversal|ls,tsmom,ls,reversal,-,-10.902,-14.552,-1.0,0.025,2953.9,-1.0,2389
crypto,ETCUSDT,5m,entry,"macd|fast12,slow26|reversal|ls",macd,ls,reversal,-,-16.705,-21.125,-1.0,0.0,4310.8,-1.0,2389
crypto,ETCUSDT,5m,entry,donchian|lookback55|reversal|ls,donchian,ls,reversal,-,-3.523,-5.725,-0.9852,0.165,699.0,-0.985,2389
crypto,ETCUSDT,5m,entry,blend|ls,blend,ls,-,-,-4.17,-9.898,-0.9079,0.127,569.9,-0.906,2389
crypto,ETCUSDT,5m,entry,strength|ls,strength,ls,-,-,-11.6,-19.485,-0.9999,0.025,2048.3,-0.9999,2389
crypto,ETCUSDT,5m,direction,"ema|fast50,slow200|reversal|long_only",ema,long_only,reversal,-,-1.698,-3.593,-0.758,0.253,267.8,-0.741,2389
crypto,ETCUSDT,5m,direction,"ema|fast50,slow200|reversal|short_only",ema,short_only,reversal,-,-0.845,-1.774,-0.5703,0.418,275.3,-0.5227,2389
crypto,ETCUSDT,5m,direction,"ema|fast50,slow200|reversal|asym",ema,asym,reversal,-,-1.882,-3.466,-0.8109,0.241,350.3,-0.7966,2389
crypto,ETCUSDT,5m,exit,"ema|fast50,slow200|atr_trailing|ls",ema,ls,atr_trailing,-,-6.46,-9.982,-0.9996,0.038,1645.5,-0.9996,2389
crypto,ETCUSDT,5m,exit,"ema|fast50,slow200|channel|ls",ema,ls,channel,-,-7.822,-11.957,-0.9999,0.038,1997.3,-0.9999,2389
crypto,ETCUSDT,5m,gate,"ema|fast50,slow200|g:adx|reversal|ls",ema,ls,reversal,adx,-1.469,-2.49,-0.8509,0.316,468.4,-0.8336,2389
crypto,ETCUSDT,5m,gate,"ema|fast50,slow200|g:ltf|reversal|ls",ema,ls,reversal,ltf,-1.866,-3.153,-0.9064,0.278,543.0,-0.8946,2389
crypto,ETCUSDT,5m,gate,"ema|fast50,slow200|g:vol|reversal|ls",ema,ls,reversal,vol,-1.855,-3.104,-0.9012,0.278,533.2,-0.8917,2389
crypto,ETCUSDT,5m,headline,blend|long_only,blend,long_only,-,-,-3.633,-8.815,-0.7395,0.19,275.2,-0.7309,2389
crypto,ETCUSDT,5m,headline,blend|asym,blend,asym,-,-,-4.152,-9.663,-0.807,0.177,363.6,-0.8013,2389
crypto,ALGOUSDT,1d,entry,"ema|fast20,slow100|reversal|ls",ema,ls,reversal,-,0.415,0.596,-0.1749,0.512,1.3,0.4335,2597
crypto,ALGOUSDT,1d,entry,"ema|fast50,slow200|reversal|ls",ema,ls,reversal,-,-0.038,-0.05,-0.374,0.488,0.8,-0.1117,2597
crypto,ALGOUSDT,1d,entry,"ema|fast100,slow300|reversal|ls",ema,ls,reversal,-,-0.576,-0.72,-0.5695,0.453,0.8,-0.4974,2597
crypto,ALGOUSDT,1d,entry,"sma|fast50,slow200|reversal|ls",sma,ls,reversal,-,-0.325,-0.402,-0.3753,0.442,1.0,-0.3403,2597
crypto,ALGOUSDT,1d,entry,tsmom|lookback30|reversal|ls,tsmom,ls,reversal,-,0.489,0.744,-0.2039,0.5,9.2,0.5516,2597
crypto,ALGOUSDT,1d,entry,tsmom|lookback90|reversal|ls,tsmom,ls,reversal,-,0.642,0.945,-0.2343,0.523,4.2,0.8232,2597
crypto,ALGOUSDT,1d,entry,"macd|fast12,slow26|reversal|ls",macd,ls,reversal,-,-0.122,-0.179,-0.3533,0.395,8.7,-0.1873,2597
crypto,ALGOUSDT,1d,entry,donchian|lookback55|reversal|ls,donchian,ls,reversal,-,0.454,0.671,-0.2077,0.488,1.2,0.4944,2597
crypto,ALGOUSDT,1d,entry,blend|ls,blend,ls,-,-,0.152,0.193,-0.1112,0.395,1.3,0.0622,2597
crypto,ALGOUSDT,1d,entry,strength|ls,strength,ls,-,-,0.58,0.827,-0.1272,0.5,3.4,0.456,2597
crypto,ALGOUSDT,1d,direction,"ema|fast50,slow200|reversal|long_only",ema,long_only,reversal,-,0.209,0.191,-0.1192,0.163,0.3,0.104,2597
crypto,ALGOUSDT,1d,direction,"ema|fast50,slow200|reversal|short_only",ema,short_only,reversal,-,-0.185,-0.192,-0.3704,0.407,0.5,-0.1952,2597
crypto,ALGOUSDT,1d,direction,"ema|fast50,slow200|reversal|asym",ema,asym,reversal,-,0.115,0.155,-0.1529,0.5,0.5,0.0463,2597
crypto,ALGOUSDT,1d,exit,"ema|fast50,slow200|atr_trailing|ls",ema,ls,atr_trailing,-,-0.152,-0.202,-0.4132,0.512,2.9,-0.2102,2597
crypto,ALGOUSDT,1d,exit,"ema|fast50,slow200|channel|ls",ema,ls,channel,-,-0.222,-0.294,-0.4174,0.5,3.8,-0.2621,2597
crypto,ALGOUSDT,1d,gate,"ema|fast50,slow200|g:adx|reversal|ls",ema,ls,reversal,adx,-0.057,-0.076,-0.3928,0.488,0.8,-0.1295,2597
crypto,ALGOUSDT,1d,gate,"ema|fast50,slow200|g:ltf|reversal|ls",ema,ls,reversal,ltf,-0.038,-0.05,-0.374,0.488,0.8,-0.1117,2597
crypto,ALGOUSDT,1d,gate,"ema|fast50,slow200|g:vol|reversal|ls",ema,ls,reversal,vol,0.07,0.084,-0.374,0.419,0.7,0.0039,2597
crypto,ALGOUSDT,1d,headline,blend|long_only,blend,long_only,-,-,0.468,0.387,-0.0508,0.14,0.3,0.131,2597
crypto,ALGOUSDT,1d,headline,blend|asym,blend,asym,-,-,0.373,0.504,-0.0629,0.419,0.6,0.1133,2597
crypto,ALGOUSDT,4h,entry,"ema|fast20,slow100|reversal|ls",ema,ls,reversal,-,0.341,0.531,-0.2043,0.5,12.7,0.3328,2597
crypto,ALGOUSDT,4h,entry,"ema|fast50,slow200|reversal|ls",ema,ls,reversal,-,0.624,0.971,-0.1736,0.558,6.4,0.8093,2597
crypto,ALGOUSDT,4h,entry,"ema|fast100,slow300|reversal|ls",ema,ls,reversal,-,0.577,0.881,-0.2173,0.547,4.6,0.7174,2597
crypto,ALGOUSDT,4h,entry,"sma|fast50,slow200|reversal|ls",sma,ls,reversal,-,0.395,0.604,-0.1909,0.488,6.8,0.4116,2597
crypto,ALGOUSDT,4h,entry,tsmom|lookback30|reversal|ls,tsmom,ls,reversal,-,0.259,0.404,-0.2715,0.453,56.4,0.2187,2597
crypto,ALGOUSDT,4h,entry,tsmom|lookback90|reversal|ls,tsmom,ls,reversal,-,0.056,0.08,-0.3509,0.5,34.0,-0.0226,2597
crypto,ALGOUSDT,4h,entry,"macd|fast12,slow26|reversal|ls",macd,ls,reversal,-,-0.133,-0.19,-0.5313,0.442,54.4,-0.1992,2597
crypto,ALGOUSDT,4h,entry,donchian|lookback55|reversal|ls,donchian,ls,reversal,-,-0.179,-0.253,-0.4525,0.465,9.5,-0.2468,2597
crypto,ALGOUSDT,4h,entry,blend|ls,blend,ls,-,-,0.37,0.518,-0.1196,0.384,8.1,0.2049,2597
crypto,ALGOUSDT,4h,entry,strength|ls,strength,ls,-,-,0.141,0.21,-0.2202,0.384,26.1,0.0667,2597
crypto,ALGOUSDT,4h,direction,"ema|fast50,slow200|reversal|long_only",ema,long_only,reversal,-,0.502,0.516,-0.1459,0.302,2.6,0.3583,2597
crypto,ALGOUSDT,4h,direction,"ema|fast50,slow200|reversal|short_only",ema,short_only,reversal,-,0.401,0.477,-0.1499,0.442,3.7,0.336,2597
crypto,ALGOUSDT,4h,direction,"ema|fast50,slow200|reversal|asym",ema,asym,reversal,-,0.611,0.856,-0.1254,0.581,3.7,0.4972,2597
crypto,ALGOUSDT,4h,exit,"ema|fast50,slow200|atr_trailing|ls",ema,ls,atr_trailing,-,-0.032,-0.049,-0.3447,0.477,20.4,-0.1097,2597
crypto,ALGOUSDT,4h,exit,"ema|fast50,slow200|channel|ls",ema,ls,channel,-,0.236,0.364,-0.2795,0.5,28.4,0.1889,2597
crypto,ALGOUSDT,4h,gate,"ema|fast50,slow200|g:adx|reversal|ls",ema,ls,reversal,adx,0.756,1.192,-0.174,0.558,5.8,1.084,2597
crypto,ALGOUSDT,4h,gate,"ema|fast50,slow200|g:ltf|reversal|ls",ema,ls,reversal,ltf,0.624,0.971,-0.1736,0.558,6.4,0.8093,2597
crypto,ALGOUSDT,4h,gate,"ema|fast50,slow200|g:vol|reversal|ls",ema,ls,reversal,vol,0.472,0.733,-0.1749,0.512,6.3,0.5228,2597
crypto,ALGOUSDT,4h,headline,blend|long_only,blend,long_only,-,-,0.618,0.634,-0.0746,0.233,2.7,0.2194,2597
crypto,ALGOUSDT,4h,headline,blend|asym,blend,asym,-,-,0.576,0.844,-0.0688,0.36,4.3,0.2195,2597
crypto,ALGOUSDT,1h,entry,"ema|fast20,slow100|reversal|ls",ema,ls,reversal,-,0.622,1.054,-0.2475,0.595,56.6,0.6664,2237
crypto,ALGOUSDT,1h,entry,"ema|fast50,slow200|reversal|ls",ema,ls,reversal,-,0.158,0.254,-0.181,0.473,33.1,0.0792,2237
crypto,ALGOUSDT,1h,entry,"ema|fast100,slow300|reversal|ls",ema,ls,reversal,-,-0.381,-0.573,-0.417,0.432,25.6,-0.3625,2237
crypto,ALGOUSDT,1h,entry,"sma|fast50,slow200|reversal|ls",sma,ls,reversal,-,0.292,0.476,-0.2526,0.446,32.2,0.2277,2237
crypto,ALGOUSDT,1h,entry,tsmom|lookback30|reversal|ls,tsmom,ls,reversal,-,-1.213,-1.978,-0.7445,0.324,262.1,-0.7206,2237
crypto,ALGOUSDT,1h,entry,tsmom|lookback90|reversal|ls,tsmom,ls,reversal,-,-0.669,-1.043,-0.6002,0.419,162.1,-0.5179,2237
crypto,ALGOUSDT,1h,entry,"macd|fast12,slow26|reversal|ls",macd,ls,reversal,-,-1.979,-2.99,-0.8758,0.27,261.1,-0.8709,2237
crypto,ALGOUSDT,1h,entry,donchian|lookback55|reversal|ls,donchian,ls,reversal,-,0.305,0.508,-0.1841,0.554,41.8,0.2433,2237
crypto,ALGOUSDT,1h,entry,blend|ls,blend,ls,-,-,0.101,0.194,-0.1812,0.459,36.3,0.0295,2237
crypto,ALGOUSDT,1h,entry,strength|ls,strength,ls,-,-,-0.423,-0.79,-0.2889,0.392,120.4,-0.2465,2237
crypto,ALGOUSDT,1h,direction,"ema|fast50,slow200|reversal|long_only",ema,long_only,reversal,-,0.061,0.071,-0.2164,0.365,15.1,0.0063,2237
crypto,ALGOUSDT,1h,direction,"ema|fast50,slow200|reversal|short_only",ema,short_only,reversal,-,0.175,0.228,-0.1905,0.459,18.0,0.0865,2237
crypto,ALGOUSDT,1h,direction,"ema|fast50,slow200|reversal|asym",ema,asym,reversal,-,0.111,0.157,-0.1776,0.459,20.5,0.0388,2237
crypto,ALGOUSDT,1h,exit,"ema|fast50,slow200|atr_trailing|ls",ema,ls,atr_trailing,-,-0.159,-0.265,-0.3309,0.432,90.9,-0.2028,2237
crypto,ALGOUSDT,1h,exit,"ema|fast50,slow200|channel|ls",ema,ls,channel,-,-0.576,-0.928,-0.5351,0.419,115.3,-0.4699,2237
crypto,ALGOUSDT,1h,gate,"ema|fast50,slow200|g:adx|reversal|ls",ema,ls,reversal,adx,-0.105,-0.172,-0.2838,0.446,30.3,-0.16,2237
crypto,ALGOUSDT,1h,gate,"ema|fast50,slow200|g:ltf|reversal|ls",ema,ls,reversal,ltf,0.158,0.254,-0.181,0.473,33.1,0.0792,2237
crypto,ALGOUSDT,1h,gate,"ema|fast50,slow200|g:vol|reversal|ls",ema,ls,reversal,vol,0.062,0.098,-0.2319,0.446,32.3,-0.0147,2237
crypto,ALGOUSDT,1h,headline,blend|long_only,blend,long_only,-,-,0.222,0.308,-0.1596,0.392,14.9,0.0605,2237
crypto,ALGOUSDT,1h,headline,blend|asym,blend,asym,-,-,0.196,0.344,-0.1507,0.405,21.4,0.0548,2237
