asset_class,symbol,tf,group,spec,entry,direction,exit,gate,sharpe,sortino,max_dd,months_in_profit,ann_turnover,total_return,n_obs
equity,FTI,1d,direction,"ema|fast50,slow200|reversal|asym",ema,asym,reversal,-,0.349,0.366,-0.3632,0.523,1.4,0.6284,5328
equity,FTI,1d,exit,"ema|fast50,slow200|atr_trailing|ls",ema,ls,atr_trailing,-,0.18,0.211,-0.4979,0.523,7.1,0.2619,5328
equity,FTI,1d,exit,"ema|fast50,slow200|channel|ls",ema,ls,channel,-,0.11,0.128,-0.5236,0.517,9.5,0.0785,5328
equity,FTI,1d,gate,"ema|fast50,slow200|g:adx|reversal|ls",ema,ls,reversal,adx,0.096,0.113,-0.5801,0.517,1.8,0.0409,5328
equity,FTI,1d,gate,"ema|fast50,slow200|g:ltf|reversal|ls",ema,ls,reversal,ltf,0.255,0.304,-0.4028,0.528,2.2,0.4979,5328
equity,FTI,1d,gate,"ema|fast50,slow200|g:vol|reversal|ls",ema,ls,reversal,vol,0.314,0.35,-0.3948,0.46,1.8,0.671,5328
equity,FTI,1d,headline,blend|long_only,blend,long_only,-,-,0.237,0.177,-0.1664,0.29,1.2,0.1775,5328
equity,FTI,1d,headline,blend|asym,blend,asym,-,-,0.217,0.213,-0.1494,0.432,1.6,0.1704,5328
equity,FTNT,1d,entry,"ema|fast20,slow100|reversal|ls",ema,ls,reversal,-,-0.104,-0.101,-0.6228,0.494,3.5,-0.3578,5328
equity,FTNT,1d,entry,"ema|fast50,slow200|reversal|ls",ema,ls,reversal,-,0.131,0.121,-0.5151,0.5,2.3,0.1209,5328
equity,FTNT,1d,entry,"ema|fast100,slow300|reversal|ls",ema,ls,reversal,-,0.133,0.125,-0.5506,0.511,1.7,0.1271,5328
equity,FTNT,1d,entry,"sma|fast50,slow200|reversal|ls",sma,ls,reversal,-,-0.004,-0.004,-0.4986,0.489,2.4,-0.1803,5328
equity,FTNT,1d,entry,tsmom|lookback30|reversal|ls,tsmom,ls,reversal,-,-0.169,-0.175,-0.6634,0.477,15.7,-0.4506,5328
equity,FTNT,1d,entry,tsmom|lookback90|reversal|ls,tsmom,ls,reversal,-,-0.062,-0.061,-0.5522,0.494,9.9,-0.2915,5328
equity,FTNT,1d,entry,"macd|fast12,slow26|reversal|ls",macd,ls,reversal,-,-0.175,-0.195,-0.5624,0.398,18.3,-0.4568,5328
equity,FTNT,1d,entry,donchian|lookback55|reversal|ls,donchian,ls,reversal,-,0.097,0.094,-0.4227,0.511,2.8,0.0356,5328
equity,FTNT,1d,entry,blend|ls,blend,ls,-,-,0.208,0.188,-0.26,0.426,2.3,0.2089,5328
equity,FTNT,1d,entry,strength|ls,strength,ls,-,-,0.137,0.121,-0.317,0.443,6.3,0.1405,5328
equity,FTNT,1d,direction,"ema|fast50,slow200|reversal|long_only",ema,long_only,reversal,-,0.606,0.485,-0.2334,0.449,1.4,1.9425,5328
equity,FTNT,1d,direction,"ema|fast50,slow200|reversal|short_only",ema,short_only,reversal,-,-0.717,-0.345,-0.6277,0.097,1.0,-0.6191,5328
equity,FTNT,1d,direction,"ema|fast50,slow200|reversal|asym",ema,asym,reversal,-,0.462,0.427,-0.2938,0.506,1.7,1.2293,5328
equity,FTNT,1d,exit,"ema|fast50,slow200|atr_trailing|ls",ema,ls,atr_trailing,-,0.055,0.051,-0.579,0.483,6.4,-0.0611,5328
equity,FTNT,1d,exit,"ema|fast50,slow200|channel|ls",ema,ls,channel,-,0.248,0.235,-0.4379,0.506,7.4,0.4737,5328
equity,FTNT,1d,gate,"ema|fast50,slow200|g:adx|reversal|ls",ema,ls,reversal,adx,0.132,0.123,-0.5378,0.494,1.8,0.1258,5328
equity,FTNT,1d,gate,"ema|fast50,slow200|g:ltf|reversal|ls",ema,ls,reversal,ltf,0.131,0.121,-0.5151,0.5,2.3,0.1209,5328
equity,FTNT,1d,gate,"ema|fast50,slow200|g:vol|reversal|ls",ema,ls,reversal,vol,0.239,0.206,-0.5194,0.455,1.8,0.4332,5328
equity,FTNT,1d,headline,blend|long_only,blend,long_only,-,-,0.626,0.479,-0.1371,0.398,1.5,0.8245,5328
equity,FTNT,1d,headline,blend|asym,blend,asym,-,-,0.502,0.456,-0.1485,0.443,1.7,0.6152,5328
equity,FTV,1d,entry,"ema|fast20,slow100|reversal|ls",ema,ls,reversal,-,0.029,0.035,-0.4525,0.475,6.0,-0.0784,3683
equity,FTV,1d,entry,"ema|fast50,slow200|reversal|ls",ema,ls,reversal,-,-0.176,-0.195,-0.6084,0.459,3.4,-0.3375,3683
equity,FTV,1d,entry,"ema|fast100,slow300|reversal|ls",ema,ls,reversal,-,-0.261,-0.277,-0.6468,0.467,2.8,-0.4226,3683
equity,FTV,1d,entry,"sma|fast50,slow200|reversal|ls",sma,ls,reversal,-,-0.398,-0.403,-0.6983,0.467,3.4,-0.5333,3683
equity,FTV,1d,entry,tsmom|lookback30|reversal|ls,tsmom,ls,reversal,-,-0.519,-0.6,-0.6936,0.402,30.2,-0.6187,3683
equity,FTV,1d,entry,tsmom|lookback90|reversal|ls,tsmom,ls,reversal,-,-0.454,-0.543,-0.7321,0.41,16.7,-0.5769,3683
equity,FTV,1d,entry,"macd|fast12,slow26|reversal|ls",macd,ls,reversal,-,-0.28,-0.319,-0.5469,0.451,28.5,-0.4397,3683
equity,FTV,1d,entry,donchian|lookback55|reversal|ls,donchian,ls,reversal,-,0.193,0.231,-0.3721,0.525,4.0,0.1998,3683
equity,FTV,1d,entry,blend|ls,blend,ls,-,-,-0.18,-0.183,-0.3151,0.385,3.9,-0.152,3683
equity,FTV,1d,entry,strength|ls,strength,ls,-,-,-0.336,-0.359,-0.4899,0.402,11.9,-0.3199,3683
equity,FTV,1d,direction,"ema|fast50,slow200|reversal|long_only",ema,long_only,reversal,-,0.024,0.021,-0.4393,0.402,2.1,-0.0516,3683
equity,FTV,1d,direction,"ema|fast50,slow200|reversal|short_only",ema,short_only,reversal,-,-0.328,-0.229,-0.3727,0.131,1.3,-0.3014,3683
equity,FTV,1d,direction,"ema|fast50,slow200|reversal|asym",ema,asym,reversal,-,-0.048,-0.048,-0.4918,0.492,2.5,-0.1403,3683
equity,FTV,1d,exit,"ema|fast50,slow200|atr_trailing|ls",ema,ls,atr_trailing,-,-0.415,-0.437,-0.7031,0.459,11.4,-0.5424,3683
equity,FTV,1d,exit,"ema|fast50,slow200|channel|ls",ema,ls,channel,-,-0.201,-0.212,-0.5916,0.475,14.5,-0.3556,3683
equity,FTV,1d,gate,"ema|fast50,slow200|g:adx|reversal|ls",ema,ls,reversal,adx,-0.268,-0.298,-0.6623,0.459,3.3,-0.4287,3683
equity,FTV,1d,gate,"ema|fast50,slow200|g:ltf|reversal|ls",ema,ls,reversal,ltf,-0.176,-0.195,-0.6084,0.459,3.4,-0.3375,3683
equity,FTV,1d,gate,"ema|fast50,slow200|g:vol|reversal|ls",ema,ls,reversal,vol,-0.441,-0.434,-0.6054,0.32,3.1,-0.5222,3683
equity,FTV,1d,headline,blend|long_only,blend,long_only,-,-,-0.076,-0.063,-0.2364,0.344,2.6,-0.0545,3683
equity,FTV,1d,headline,blend|asym,blend,asym,-,-,-0.123,-0.12,-0.2588,0.393,3.0,-0.0823,3683
equity,GD,1d,entry,"ema|fast20,slow100|reversal|ls",ema,ls,reversal,-,0.206,0.238,-0.4202,0.494,6.1,0.34,5328
equity,GD,1d,entry,"ema|fast50,slow200|reversal|ls",ema,ls,reversal,-,0.452,0.54,-0.3235,0.534,3.3,1.355,5328
equity,GD,1d,entry,"ema|fast100,slow300|reversal|ls",ema,ls,reversal,-,0.284,0.338,-0.4414,0.528,3.2,0.6035,5328
equity,GD,1d,entry,"sma|fast50,slow200|reversal|ls",sma,ls,reversal,-,0.596,0.705,-0.2421,0.517,2.8,2.2344,5328
equity,GD,1d,entry,tsmom|lookback30|reversal|ls,tsmom,ls,reversal,-,-0.174,-0.196,-0.6446,0.494,33.1,-0.4396,5328
equity,GD,1d,entry,tsmom|lookback90|reversal|ls,tsmom,ls,reversal,-,0.127,0.151,-0.4047,0.517,19.9,0.1182,5328
equity,GD,1d,entry,"macd|fast12,slow26|reversal|ls",macd,ls,reversal,-,-0.35,-0.396,-0.6562,0.466,35.6,-0.6264,5328
equity,GD,1d,entry,donchian|lookback55|reversal|ls,donchian,ls,reversal,-,0.083,0.096,-0.6663,0.489,5.0,0.0105,5328
equity,GD,1d,entry,blend|ls,blend,ls,-,-,0.2,0.204,-0.1802,0.426,4.3,0.1995,5328
equity,GD,1d,entry,strength|ls,strength,ls,-,-,0.22,0.233,-0.2617,0.449,13.5,0.2798,5328
equity,GD,1d,direction,"ema|fast50,slow200|reversal|long_only",ema,long_only,reversal,-,0.715,0.721,-0.224,0.432,2.0,2.4441,5328
equity,GD,1d,direction,"ema|fast50,slow200|reversal|short_only",ema,short_only,reversal,-,-0.253,-0.162,-0.3343,0.119,1.3,-0.3162,5328
equity,GD,1d,direction,"ema|fast50,slow200|reversal|asym",ema,asym,reversal,-,0.651,0.735,-0.2229,0.54,2.4,2.1094,5328
equity,GD,1d,exit,"ema|fast50,slow200|atr_trailing|ls",ema,ls,atr_trailing,-,0.426,0.493,-0.3104,0.557,12.0,1.1995,5328
equity,GD,1d,exit,"ema|fast50,slow200|channel|ls",ema,ls,channel,-,0.394,0.456,-0.2806,0.534,14.8,1.0392,5328
equity,GD,1d,gate,"ema|fast50,slow200|g:adx|reversal|ls",ema,ls,reversal,adx,0.482,0.574,-0.27,0.545,2.7,1.5228,5328
equity,GD,1d,gate,"ema|fast50,slow200|g:ltf|reversal|ls",ema,ls,reversal,ltf,0.452,0.54,-0.3235,0.534,3.3,1.355,5328
equity,GD,1d,gate,"ema|fast50,slow200|g:vol|reversal|ls",ema,ls,reversal,vol,0.291,0.32,-0.3235,0.449,2.8,0.5932,5328
equity,GD,1d,headline,blend|long_only,blend,long_only,-,-,0.463,0.405,-0.1283,0.381,3.0,0.5133,5328
equity,GD,1d,headline,blend|asym,blend,asym,-,-,0.388,0.385,-0.1428,0.432,3.4,0.4149,5328
equity,GDDY,1d,entry,"ema|fast20,slow100|reversal|ls",ema,ls,reversal,-,-0.205,-0.207,-0.7662,0.471,4.9,-0.4079,4145
equity,GDDY,1d,entry,"ema|fast50,slow200|reversal|ls",ema,ls,reversal,-,0.102,0.105,-0.7373,0.522,2.5,0.0392,4145
equity,GDDY,1d,entry,"ema|fast100,slow300|reversal|ls",ema,ls,reversal,-,0.145,0.145,-0.6783,0.543,1.9,0.1241,4145
equity,GDDY,1d,entry,"sma|fast50,slow200|reversal|ls",sma,ls,reversal,-,0.282,0.279,-0.6502,0.529,2.0,0.4385,4145
equity,GDDY,1d,entry,tsmom|lookback30|reversal|ls,tsmom,ls,reversal,-,-0.313,-0.328,-0.7707,0.435,19.7,-0.5147,4145
equity,GDDY,1d,entry,tsmom|lookback90|reversal|ls,tsmom,ls,reversal,-,0.1,0.103,-0.667,0.536,11.8,0.0347,4145
equity,GDDY,1d,entry,"macd|fast12,slow26|reversal|ls",macd,ls,reversal,-,0.056,0.062,-0.2627,0.507,20.9,-0.0449,4145
equity,GDDY,1d,entry,donchian|lookback55|reversal|ls,donchian,ls,reversal,-,0.067,0.07,-0.6432,0.522,3.0,-0.0247,4145
equity,GDDY,1d,entry,blend|ls,blend,ls,-,-,0.266,0.262,-0.3959,0.435,2.6,0.2318,4145
equity,GDDY,1d,entry,strength|ls,strength,ls,-,-,0.282,0.268,-0.4406,0.5,8.0,0.3205,4145
equity,GDDY,1d,direction,"ema|fast50,slow200|reversal|long_only",ema,long_only,reversal,-,0.354,0.3,-0.494,0.413,1.5,0.5244,4145
equity,GDDY,1d,direction,"ema|fast50,slow200|reversal|short_only",ema,short_only,reversal,-,-0.295,-0.174,-0.4931,0.145,1.0,-0.3183,4145
equity,GDDY,1d,direction,"ema|fast50,slow200|reversal|asym",ema,asym,reversal,-,0.279,0.276,-0.5791,0.529,1.8,0.3747,4145
equity,GDDY,1d,exit,"ema|fast50,slow200|atr_trailing|ls",ema,ls,atr_trailing,-,0.191,0.197,-0.6656,0.529,7.1,0.2233,4145
equity,GDDY,1d,exit,"ema|fast50,slow200|channel|ls",ema,ls,channel,-,0.075,0.076,-0.725,0.543,8.4,-0.0084,4145
equity,GDDY,1d,gate,"ema|fast50,slow200|g:adx|reversal|ls",ema,ls,reversal,adx,0.274,0.284,-0.6405,0.536,2.0,0.4254,4145
equity,GDDY,1d,gate,"ema|fast50,slow200|g:ltf|reversal|ls",ema,ls,reversal,ltf,0.102,0.105,-0.7373,0.522,2.5,0.0392,4145
equity,GDDY,1d,gate,"ema|fast50,slow200|g:vol|reversal|ls",ema,ls,reversal,vol,0.089,0.079,-0.6556,0.435,2.2,0.0244,4145
equity,GDDY,1d,headline,blend|long_only,blend,long_only,-,-,0.391,0.297,-0.2481,0.391,1.7,0.2913,4145
equity,GDDY,1d,headline,blend|asym,blend,asym,-,-,0.367,0.339,-0.2952,0.442,2.0,0.2773,4145
equity,GDX,1d,entry,"ema|fast20,slow100|reversal|ls",ema,ls,reversal,-,-0.158,-0.178,-0.7201,0.443,4.1,-0.4198,5328
equity,GDX,1d,entry,"ema|fast50,slow200|reversal|ls",ema,ls,reversal,-,-0.169,-0.195,-0.694,0.42,2.8,-0.4351,5328
equity,GDX,1d,entry,"ema|fast100,slow300|reversal|ls",ema,ls,reversal,-,0.034,0.04,-0.6332,0.472,2.0,-0.0975,5328
equity,GDX,1d,entry,"sma|fast50,slow200|reversal|ls",sma,ls,reversal,-,-0.16,-0.183,-0.6616,0.426,2.4,-0.4188,5328
equity,GDX,1d,entry,tsmom|lookback30|reversal|ls,tsmom,ls,reversal,-,0.131,0.158,-0.5105,0.466,17.9,0.1271,5328
equity,GDX,1d,entry,tsmom|lookback90|reversal|ls,tsmom,ls,reversal,-,-0.199,-0.231,-0.6837,0.443,15.0,-0.4725,5328
equity,GDX,1d,entry,"macd|fast12,slow26|reversal|ls",macd,ls,reversal,-,-0.036,-0.045,-0.6114,0.489,17.1,-0.2323,5328
equity,GDX,1d,entry,donchian|lookback55|reversal|ls,donchian,ls,reversal,-,-0.176,-0.211,-0.6627,0.455,3.3,-0.4437,5328
equity,GDX,1d,entry,blend|ls,blend,ls,-,-,-0.038,-0.038,-0.3688,0.369,2.7,-0.0875,5328
equity,GDX,1d,entry,strength|ls,strength,ls,-,-,-0.091,-0.091,-0.4873,0.369,8.9,-0.1844,5328
equity,GDX,1d,direction,"ema|fast50,slow200|reversal|long_only",ema,long_only,reversal,-,-0.009,-0.007,-0.4241,0.256,1.4,-0.0977,5328
equity,GDX,1d,direction,"ema|fast50,slow200|reversal|short_only",ema,short_only,reversal,-,-0.228,-0.199,-0.5532,0.227,1.4,-0.3739,5328
equity,GDX,1d,direction,"ema|fast50,slow200|reversal|asym",ema,asym,reversal,-,-0.075,-0.075,-0.5187,0.426,1.8,-0.2005,5328
equity,GDX,1d,exit,"ema|fast50,slow200|atr_trailing|ls",ema,ls,atr_trailing,-,-0.042,-0.049,-0.6125,0.466,8.2,-0.2368,5328
equity,GDX,1d,exit,"ema|fast50,slow200|channel|ls",ema,ls,channel,-,-0.143,-0.163,-0.7222,0.46,10.2,-0.3881,5328
equity,GDX,1d,gate,"ema|fast50,slow200|g:adx|reversal|ls",ema,ls,reversal,adx,0.018,0.021,-0.5606,0.449,2.3,-0.131,5328
equity,GDX,1d,gate,"ema|fast50,slow200|g:ltf|reversal|ls",ema,ls,reversal,ltf,-0.169,-0.195,-0.694,0.42,2.8,-0.4351,5328
equity,GDX,1d,gate,"ema|fast50,slow200|g:vol|reversal|ls",ema,ls,reversal,vol,-0.171,-0.18,-0.6476,0.364,2.5,-0.4083,5328
equity,GDX,1d,headline,blend|long_only,blend,long_only,-,-,0.11,0.073,-0.1682,0.267,1.1,0.0652,5328
equity,GDX,1d,headline,blend|asym,blend,asym,-,-,0.056,0.051,-0.2254,0.375,1.6,0.0229,5328
equity,GE,1d,entry,"ema|fast20,slow100|reversal|ls",ema,ls,reversal,-,0.331,0.384,-0.5482,0.477,5.1,0.7864,5328
equity,GE,1d,entry,"ema|fast50,slow200|reversal|ls",ema,ls,reversal,-,0.48,0.553,-0.5392,0.54,2.7,1.5121,5328
equity,GE,1d,entry,"ema|fast100,slow300|reversal|ls",ema,ls,reversal,-,0.426,0.484,-0.5161,0.534,2.1,1.2175,5328
equity,GE,1d,entry,"sma|fast50,slow200|reversal|ls",sma,ls,reversal,-,0.459,0.518,-0.4456,0.517,2.5,1.3732,5328
equity,GE,1d,entry,tsmom|lookback30|reversal|ls,tsmom,ls,reversal,-,0.219,0.255,-0.5236,0.466,23.3,0.3815,5328
equity,GE,1d,entry,tsmom|lookback90|reversal|ls,tsmom,ls,reversal,-,0.286,0.326,-0.565,0.5,15.3,0.6094,5328
equity,GE,1d,entry,"macd|fast12,slow26|reversal|ls",macd,ls,reversal,-,-0.02,-0.023,-0.4448,0.443,26.0,-0.2024,5328
equity,GE,1d,entry,donchian|lookback55|reversal|ls,donchian,ls,reversal,-,0.21,0.256,-0.5795,0.477,4.6,0.3512,5328
equity,GE,1d,entry,blend|ls,blend,ls,-,-,0.501,0.547,-0.2735,0.443,3.5,0.7584,5328
equity,GE,1d,entry,strength|ls,strength,ls,-,-,0.354,0.377,-0.4439,0.409,10.8,0.5785,5328
equity,GE,1d,direction,"ema|fast50,slow200|reversal|long_only",ema,long_only,reversal,-,0.571,0.544,-0.416,0.375,1.5,1.4404,5328
equity,GE,1d,direction,"ema|fast50,slow200|reversal|short_only",ema,short_only,reversal,-,0.071,0.047,-0.3808,0.17,1.1,0.0294,5328
equity,GE,1d,direction,"ema|fast50,slow200|reversal|asym",ema,asym,reversal,-,0.57,0.631,-0.4041,0.545,1.9,1.5016,5328
equity,GE,1d,exit,"ema|fast50,slow200|atr_trailing|ls",ema,ls,atr_trailing,-,0.586,0.673,-0.4992,0.545,8.8,2.1574,5328
equity,GE,1d,exit,"ema|fast50,slow200|channel|ls",ema,ls,channel,-,0.36,0.41,-0.5411,0.517,12.6,0.8876,5328
equity,GE,1d,gate,"ema|fast50,slow200|g:adx|reversal|ls",ema,ls,reversal,adx,0.433,0.493,-0.5719,0.534,2.6,1.2563,5328
equity,GE,1d,gate,"ema|fast50,slow200|g:ltf|reversal|ls",ema,ls,reversal,ltf,0.48,0.553,-0.5392,0.54,2.7,1.5121,5328
equity,GE,1d,gate,"ema|fast50,slow200|g:vol|reversal|ls",ema,ls,reversal,vol,0.373,0.4,-0.5503,0.432,2.5,0.9039,5328
equity,GE,1d,headline,blend|long_only,blend,long_only,-,-,0.552,0.493,-0.1813,0.341,2.0,0.5845,5328
equity,GE,1d,headline,blend|asym,blend,asym,-,-,0.572,0.615,-0.1902,0.443,2.5,0.6435,5328
equity,GEHC,1d,entry,"ema|fast20,slow100|reversal|ls",ema,ls,reversal,-,-0.696,-0.801,-0.4004,0.289,6.5,-0.3578,1329
equity,GEHC,1d,entry,"ema|fast50,slow200|reversal|ls",ema,ls,reversal,-,-1.328,-1.283,-0.5822,0.244,3.3,-0.5526,1329
equity,GEHC,1d,entry,"ema|fast100,slow300|reversal|ls",ema,ls,reversal,-,-0.538,-0.543,-0.3984,0.289,1.8,-0.2976,1329
equity,GEHC,1d,entry,"sma|fast50,slow200|reversal|ls",sma,ls,reversal,-,-0.98,-0.847,-0.4924,0.222,3.4,-0.4415,1329
equity,GEHC,1d,entry,tsmom|lookback30|reversal|ls,tsmom,ls,reversal,-,-0.202,-0.236,-0.3275,0.4,16.8,-0.1481,1329
equity,GEHC,1d,entry,tsmom|lookback90|reversal|ls,tsmom,ls,reversal,-,-0.298,-0.321,-0.2887,0.356,11.8,-0.194,1329
equity,GEHC,1d,entry,"macd|fast12,slow26|reversal|ls",macd,ls,reversal,-,-0.312,-0.356,-0.3338,0.378,20.0,-0.2005,1329
equity,GEHC,1d,entry,donchian|lookback55|reversal|ls,donchian,ls,reversal,-,-0.248,-0.27,-0.3021,0.356,4.1,-0.1707,1329
equity,GEHC,1d,entry,blend|ls,blend,ls,-,-,-0.811,-0.751,-0.1861,0.222,2.9,-0.1692,1329
equity,GEHC,1d,entry,strength|ls,strength,ls,-,-,-0.731,-0.683,-0.2687,0.289,9.4,-0.221,1329
equity,GEHC,1d,direction,"ema|fast50,slow200|reversal|long_only",ema,long_only,reversal,-,-0.896,-0.611,-0.3726,0.2,1.8,-0.3434,1329
equity,GEHC,1d,direction,"ema|fast50,slow200|reversal|short_only",ema,short_only,reversal,-,-0.996,-0.714,-0.342,0.089,1.6,-0.3186,1329
equity,GEHC,1d,direction,"ema|fast50,slow200|reversal|asym",ema,asym,reversal,-,-1.111,-0.962,-0.4431,0.244,2.2,-0.4125,1329
equity,GEHC,1d,exit,"ema|fast50,slow200|atr_trailing|ls",ema,ls,atr_trailing,-,-1.149,-1.061,-0.5299,0.289,9.8,-0.5009,1329
equity,GEHC,1d,exit,"ema|fast50,slow200|channel|ls",ema,ls,channel,-,-0.952,-0.917,-0.4725,0.289,14.5,-0.4385,1329
equity,GEHC,1d,gate,"ema|fast50,slow200|g:adx|reversal|ls",ema,ls,reversal,adx,-1.148,-1.116,-0.5372,0.267,3.3,-0.5044,1329
equity,GEHC,1d,gate,"ema|fast50,slow200|g:ltf|reversal|ls",ema,ls,reversal,ltf,-1.328,-1.283,-0.5822,0.244,3.3,-0.5526,1329
equity,GEHC,1d,gate,"ema|fast50,slow200|g:vol|reversal|ls",ema,ls,reversal,vol,-0.548,-0.362,-0.2168,0.067,0.9,-0.1709,1329
equity,GEHC,1d,headline,blend|long_only,blend,long_only,-,-,-0.483,-0.334,-0.0902,0.222,1.4,-0.0644,1329
equity,GEHC,1d,headline,blend|asym,blend,asym,-,-,-0.689,-0.632,-0.1117,0.267,1.9,-0.0964,1329
equity,GEN,1d,entry,"ema|fast20,slow100|reversal|ls",ema,ls,reversal,-,-0.37,-0.309,-0.8222,0.511,4.7,-0.727,5328
equity,GEN,1d,entry,"ema|fast50,slow200|reversal|ls",ema,ls,reversal,-,0.083,0.075,-0.5196,0.506,2.5,-0.0439,5328
equity,GEN,1d,entry,"ema|fast100,slow300|reversal|ls",ema,ls,reversal,-,-0.122,-0.11,-0.5748,0.438,2.2,-0.4564,5328
equity,GEN,1d,entry,"sma|fast50,slow200|reversal|ls",sma,ls,reversal,-,-0.066,-0.059,-0.7032,0.472,2.8,-0.3609,5328
equity,GEN,1d,entry,tsmom|lookback30|reversal|ls,tsmom,ls,reversal,-,-0.533,-0.437,-0.8802,0.466,22.4,-0.8256,5328
equity,GEN,1d,entry,tsmom|lookback90|reversal|ls,tsmom,ls,reversal,-,-0.412,-0.337,-0.7972,0.489,11.8,-0.7566,5328
equity,GEN,1d,entry,"macd|fast12,slow26|reversal|ls",macd,ls,reversal,-,-0.053,-0.055,-0.5512,0.472,21.5,-0.3301,5328
equity,GEN,1d,entry,donchian|lookback55|reversal|ls,donchian,ls,reversal,-,-0.604,-0.493,-0.8993,0.477,4.4,-0.8568,5328
equity,GEN,1d,entry,blend|ls,blend,ls,-,-,-0.391,-0.277,-0.5835,0.369,3.2,-0.4866,5328
equity,GEN,1d,entry,strength|ls,strength,ls,-,-,-0.547,-0.392,-0.7105,0.392,9.1,-0.675,5328
equity,GEN,1d,direction,"ema|fast50,slow200|reversal|long_only",ema,long_only,reversal,-,0.175,0.101,-0.3785,0.33,1.4,0.221,5328
equity,GEN,1d,direction,"ema|fast50,slow200|reversal|short_only",ema,short_only,reversal,-,-0.079,-0.067,-0.3839,0.244,1.1,-0.2169,5328
equity,GEN,1d,direction,"ema|fast50,slow200|reversal|asym",ema,asym,reversal,-,0.15,0.118,-0.4031,0.517,1.7,0.1595,5328
equity,GEN,1d,exit,"ema|fast50,slow200|atr_trailing|ls",ema,ls,atr_trailing,-,-0.151,-0.136,-0.5779,0.438,9.1,-0.4843,5328
equity,GEN,1d,exit,"ema|fast50,slow200|channel|ls",ema,ls,channel,-,-0.065,-0.059,-0.5397,0.455,10.9,-0.3593,5328
equity,GEN,1d,gate,"ema|fast50,slow200|g:adx|reversal|ls",ema,ls,reversal,adx,-0.212,-0.174,-0.7038,0.438,2.5,-0.5778,5328
equity,GEN,1d,gate,"ema|fast50,slow200|g:ltf|reversal|ls",ema,ls,reversal,ltf,0.083,0.075,-0.5196,0.506,2.5,-0.0439,5328
equity,GEN,1d,gate,"ema|fast50,slow200|g:vol|reversal|ls",ema,ls,reversal,vol,0.02,0.017,-0.5207,0.438,2.2,-0.1754,5328
equity,GEN,1d,headline,blend|long_only,blend,long_only,-,-,-0.156,-0.076,-0.4183,0.244,1.7,-0.2336,5328
equity,GEN,1d,headline,blend|asym,blend,asym,-,-,-0.241,-0.16,-0.4683,0.381,2.2,-0.3176,5328
equity,GEV,1d,entry,"ema|fast20,slow100|reversal|ls",ema,ls,reversal,-,1.161,1.171,-0.1955,0.586,1.4,0.4531,856
equity,GEV,1d,entry,"ema|fast50,slow200|reversal|ls",ema,ls,reversal,-,1.633,1.634,-0.1261,0.621,0.6,0.707,856
equity,GEV,1d,entry,"ema|fast100,slow300|reversal|ls",ema,ls,reversal,-,1.633,1.634,-0.1261,0.621,0.6,0.707,856
equity,GEV,1d,entry,"sma|fast50,slow200|reversal|ls",sma,ls,reversal,-,0.96,0.84,-0.1261,0.448,0.5,0.3269,856
equity,GEV,1d,entry,tsmom|lookback30|reversal|ls,tsmom,ls,reversal,-,0.968,0.972,-0.1419,0.586,8.7,0.3598,856
equity,GEV,1d,entry,tsmom|lookback90|reversal|ls,tsmom,ls,reversal,-,0.857,0.815,-0.1756,0.552,4.0,0.309,856
equity,GEV,1d,entry,"macd|fast12,slow26|reversal|ls",macd,ls,reversal,-,0.539,0.533,-0.1252,0.552,9.5,0.1737,856
equity,GEV,1d,entry,donchian|lookback55|reversal|ls,donchian,ls,reversal,-,1.158,1.174,-0.1855,0.586,1.0,0.4513,856
equity,GEV,1d,entry,blend|ls,blend,ls,-,-,1.378,1.207,-0.0748,0.586,1.2,0.3177,856
equity,GEV,1d,entry,strength|ls,strength,ls,-,-,1.062,0.964,-0.1096,0.517,3.1,0.3096,856
equity,GEV,1d,direction,"ema|fast50,slow200|reversal|long_only",ema,long_only,reversal,-,1.633,1.634,-0.1261,0.621,0.6,0.707,856
equity,GEV,1d,direction,"ema|fast50,slow200|reversal|short_only",ema,short_only,reversal,-,0.0,0.0,0.0,0.0,0.0,0.0,856
equity,GEV,1d,direction,"ema|fast50,slow200|reversal|asym",ema,asym,reversal,-,1.633,1.634,-0.1261,0.621,0.6,0.707,856
equity,GEV,1d,exit,"ema|fast50,slow200|atr_trailing|ls",ema,ls,atr_trailing,-,1.588,1.576,-0.137,0.586,2.6,0.6765,856
equity,GEV,1d,exit,"ema|fast50,slow200|channel|ls",ema,ls,channel,-,1.45,1.444,-0.1288,0.586,2.9,0.5946,856
equity,GEV,1d,gate,"ema|fast50,slow200|g:adx|reversal|ls",ema,ls,reversal,adx,1.423,1.399,-0.1261,0.586,0.6,0.5806,856
equity,GEV,1d,gate,"ema|fast50,slow200|g:ltf|reversal|ls",ema,ls,reversal,ltf,1.633,1.634,-0.1261,0.621,0.6,0.707,856
equity,GEV,1d,gate,"ema|fast50,slow200|g:vol|reversal|ls",ema,ls,reversal,vol,0.0,0.0,0.0,0.0,0.0,0.0,856
equity,GEV,1d,headline,blend|long_only,blend,long_only,-,-,1.381,1.206,-0.0748,0.586,1.1,0.3186,856
equity,GEV,1d,headline,blend|asym,blend,asym,-,-,1.38,1.209,-0.0748,0.586,1.1,0.3183,856
equity,GGP,1d,entry,"ema|fast20,slow100|reversal|ls",ema,ls,reversal,-,0.261,0.222,-0.4433,0.54,1.3,0.56,5328
